Bowler,Runs,ReleaseY,ReleaseZ,Bowler Type
EG Barnard,0,0.9770648,1.984374,RFM
EG Barnard,2,0.9405713,1.9821538,RFM
OJ Hannon-Dalby,0,-0.4896329,2.1146333,RM
OJ Hannon-Dalby,0,-0.491784,2.0847428,RM
OJ Hannon-Dalby,0,-0.4039737,2.0575398,RM
OJ Hannon-Dalby,0,-0.4467769,2.1038982,RM
OJ Hannon-Dalby,4,-0.4845743,2.1875019,RM
OJ Hannon-Dalby,0,-0.5411616,2.1084818,RM
EG Barnard,0,1.0344905,2.0385771,RFM
EG Barnard,0,0.8917236,1.9641998,RFM
EG Barnard,1,0.6490832,1.8660726,RFM
EG Barnard,0,-0.7660629,2.0147056,RFM
EG Barnard,0,-0.6745126,2.0295923,RFM
CR Woakes,0,0.7552541,1.9680237,RFM
CR Woakes,0,0.8307,1.991602,RFM
CR Woakes,0,0.8760205,1.9824826,RFM
CR Woakes,0,0.7692965,1.8945531,RFM
CR Woakes,1,0.7677327,1.9733569,RFM
CR Woakes,0,-0.5397635,2.0415745,RFM
EG Barnard,0,0.8980398,1.9464149,RFM
EG Barnard,0,0.9063121,1.9519139,RFM
EG Barnard,0,0.8962548,1.9699224,RFM
EG Barnard,0,0.9747177,2.0023404,RFM
EG Barnard,0,0.8403466,1.914667,RFM
CR Woakes,4,-0.583706,2.0572524,RFM
CR Woakes,0,-0.6132831,2.0320935,RFM
CR Woakes,3,-0.6523497,1.9921217,RFM
CR Woakes,0,0.8184439,1.9694394,RFM
EG Barnard,0,0.9874332,2.0301957,RFM
EG Barnard,0,0.9036216,1.9677647,RFM
EG Barnard,0,0.8726684,1.9720544,RFM
EG Barnard,0,1.0185431,2.0089433,RFM
EG Barnard,0,0.9925868,2.0207118,RFM
CR Woakes,0,-0.6494013,2.0752343,RFM
CR Woakes,0,-0.6672711,2.0100818,RFM
CR Woakes,0,-0.5489757,2.0083045,RFM
CR Woakes,0,-0.6372961,1.8931868,RFM
CR Woakes,3,-0.6542883,2.0370318,RFM
EG Barnard,0,-0.6653206,2.0368279,RFM
EG Barnard,1,-0.7872898,2.0756154,RFM
EG Barnard,0,0.910853,1.9671082,RFM
EG Barnard,0,1.003804,2.010192,RFM
EG Barnard,0,0.9322479,1.998082,RFM
EG Barnard,0,1.0563214,2.05484,RFM
CR Woakes,0,-0.8222162,2.0680361,RFM
CR Woakes,4,-0.7336696,2.0300751,RFM
CR Woakes,0,-0.6091487,2.0165416,RFM
CR Woakes,3,-0.6516437,2.0046897,RFM
CR Woakes,1,0.8388672,2.0021741,RFM
DR Briggs,0,0.8751121,2.2507746,LOB
DR Briggs,1,0.8762696,2.2300739,LOB
DR Briggs,4,-0.7546706,2.2561711,LOB
DR Briggs,1,-0.7445529,2.2524415,LOB
DR Briggs,1,0.8976504,2.2762677,LOB
DR Briggs,0,-0.803629,2.2475928,LOB
CN Miles,0,0.8630356,2.0033753,RM
CN Miles,0,0.8942043,2.0658195,RM
CN Miles,0,0.856286,1.9953089,RM
CN Miles,0,0.9035826,2.0552631,RM
CN Miles,0,0.7663336,1.7728637,RM
WMH Rhodes,0,0.68918,2.1644138,RM
WMH Rhodes,0,0.6170484,2.1233056,RM
WMH Rhodes,1,0.7222464,2.1447369,RM
WMH Rhodes,4,-0.7364693,2.119156,RM
WMH Rhodes,0,-0.7190835,2.2233773,RM
CN Miles,0,0.8853187,2.0510044,RM
CN Miles,0,0.8836508,2.0455015,RM
CN Miles,0,0.8321166,2.0227736,RM
CN Miles,1,0.9177354,2.0845564,RM
CN Miles,0,-0.6098379,2.0955775,RM
WMH Rhodes,0,0.6678412,2.0711193,RM
WMH Rhodes,1,0.6581787,2.1330126,RM
WMH Rhodes,0,-0.9927884,2.1026984,RM
WMH Rhodes,0,-0.8526473,2.1525859,RM
WMH Rhodes,0,-0.8947209,2.127232,RM
WMH Rhodes,0,-1.0328881,2.2242578,RM
CN Miles,0,0.9114467,2.0245016,RM
CN Miles,0,0.8517159,1.9564554,RM
CN Miles,0,0.8837372,2.0760479,RM
CN Miles,0,0.8182617,1.9847731,RM
CN Miles,0,-0.553358,1.9865302,RM
WMH Rhodes,0,0.6670565,2.1543287,RM
WMH Rhodes,0,0.6909766,2.1544956,RM
WMH Rhodes,2,0.6351187,2.1945422,RM
WMH Rhodes,0,0.6906405,2.1417827,RM
WMH Rhodes,0,0.6613058,2.0995335,RM
WMH Rhodes,0,0.6556166,2.1250003,RM
JG Bethell,0,-0.8028691,2.1231106,LOB
JG Bethell,1,-0.708475,2.1628647,LOB
JG Bethell,1,0.7930066,2.1123898,LOB
JG Bethell,2,-0.7421414,2.0881881,LOB
JG Bethell,0,-0.8476914,2.1495443,LOB
JG Bethell,0,-0.7078697,2.1055075,LOB
DR Briggs,0,0.9048233,2.2379556,LOB
DR Briggs,0,0.9827717,2.2435996,LOB
DR Briggs,0,0.8901879,2.146756,LOB
JG Bethell,0,-0.7502318,2.118754,LOB
JG Bethell,0,0.8202133,2.1086658,LOB
JG Bethell,1,0.7721673,2.0447241,LOB
DR Briggs,0,0.8468949,2.1692999,LOB
DR Briggs,0,1.0240094,2.2361017,LOB
DR Briggs,0,1.0896635,2.2491151,LOB
DR Briggs,1,0.9098134,2.1607029,LOB
DR Briggs,3,-0.8436108,2.365367,LOB
DR Mousley,0,-0.7546389,2.3474518,ROB
DR Mousley,0,-0.7582397,2.2253638,ROB
DR Mousley,0,-0.5135264,1.9694302,ROB
DR Mousley,0,-0.7535117,2.2522508,ROB
DR Briggs,0,-0.689864,2.1463879,LOB
DR Briggs,0,-0.6206476,2.1649356,LOB
DR Briggs,0,-0.7229244,2.1866541,LOB
CN Miles,1,0.916233,2.0993891,RM
CN Miles,0,-0.6525838,2.0475629,RM
CN Miles,0,-0.6628315,2.0707537,RM
CN Miles,0,-0.6764053,2.1230978,RM
CR Woakes,0,-0.6244716,2.1310158,RFM
CR Woakes,1,-0.639803,2.1274035,RFM
CN Miles,1,-0.5925499,2.0828493,RM
CN Miles,2,-0.7246229,2.1615588,RM
DR Briggs,0,0.9274434,2.2783821,LOB
DR Briggs,1,0.9034755,2.2483189,LOB
KHD Barker,0,0.6198848,2.1748391,LM
KHD Barker,0,0.5961118,2.1252971,LM
KHD Barker,0,0.5564497,2.0694413,LM
KHD Barker,0,0.6585205,2.0576586,LM
KHD Barker,0,0.6596607,2.1097571,LM
KHD Barker,0,-0.6037653,2.0725435,LM
KHD Barker,0,-0.619792,2.113343,LM
KHD Barker,1,-0.6588129,2.1387119,LM
KHD Barker,1,0.67562,2.1161463,LM
KHD Barker,0,-0.5754662,2.0504222,LM
KJ Abbott,0,1.1388131,2.001357,RM
KJ Abbott,0,0.8985084,2.0726509,RM
KJ Abbott,0,1.0265313,2.1029745,RM
KHD Barker,0,-0.5740462,2.090385,LM
KHD Barker,1,-0.6414361,2.0653675,LM
KHD Barker,2,0.6157753,2.1577122,LM
KHD Barker,0,0.6892732,2.1522732,LM
KHD Barker,0,0.725572,2.1839515,LM
KHD Barker,0,0.4991001,2.1844184,LM
KHD Barker,0,0.4541307,2.1205799,LM
KHD Barker,1,0.5085694,2.1134462,LM
KHD Barker,0,0.4651134,2.1228611,LM
KHD Barker,0,0.5484783,2.1035008,LM
KHD Barker,0,0.5805015,2.1085929,LM
Muhammad Abbas,1,0.8801821,2.0654746,RM
Muhammad Abbas,1,-0.5518524,2.0518589,RM
Muhammad Abbas,0,0.8756935,2.0901543,RM
Muhammad Abbas,0,0.8539274,2.0665309,RM
Muhammad Abbas,0,0.9400695,2.0725085,RM
Muhammad Abbas,1,0.8938443,2.0704847,RM
Muhammad Abbas,0,-0.495538,2.0820074,RM
Muhammad Abbas,1,-0.523509,2.0993845,RM
Muhammad Abbas,0,0.9164322,2.0586119,RM
Muhammad Abbas,0,0.8856979,2.0766069,RM
Muhammad Abbas,0,0.9035774,2.0497837,RM
Muhammad Abbas,0,-0.644523,2.1232559,RM
KHD Barker,0,0.716321,2.1455153,LM
KHD Barker,1,0.5617368,2.0954969,LM
Muhammad Abbas,0,0.8042385,2.0672135,RM
KHD Barker,0,-0.5272727,2.0389964,LM
FS Organ,0,-1.0010545,2.1902351,ROB
JK Fuller,0,-0.8875183,2.1088931,RFM
JK Fuller,0,-0.8897304,2.1088113,RFM
JK Fuller,0,-0.8307588,2.1057082,RFM
JK Fuller,1,-1.004562,2.1111872,RFM
KHD Barker,0,0.5559508,2.132132,LM
KHD Barker,0,0.5387672,2.1379771,LM
KHD Barker,0,0.5636645,2.1372418,LM
KHD Barker,3,0.6240926,2.1303166,LM
KJ Abbott,0,1.2229848,2.1206988,RM
KJ Abbott,0,1.171098,2.1400416,RM
KJ Abbott,0,1.1836897,2.0163102,RM
KJ Abbott,0,-0.4857171,2.0925562,RM
KJ Abbott,0,-0.5577763,2.0262986,RM
KHD Barker,1,0.4757152,2.165052,LM
KJ Abbott,0,-0.5492545,2.0793256,RM
KJ Abbott,0,-0.4971882,2.0961331,RM
KJ Abbott,0,-0.5436025,2.049689,RM
KHD Barker,3,-0.5719434,2.1029179,LM
KJ Abbott,4,-0.7822651,1.9989229,RM
KJ Abbott,0,-0.6464297,2.0833033,RM
KJ Abbott,0,-0.6787949,2.1140215,RM
KJ Abbott,0,-0.6610972,2.0623478,RM
KJ Abbott,1,-0.6883087,2.0339667,RM
KJ Abbott,0,-0.6792068,2.1027397,RM
FS Organ,0,-1.0771152,2.235454,ROB
FS Organ,0,-1.0412507,2.1302569,ROB
JK Fuller,2,-0.9757679,2.0623317,RFM
JK Fuller,2,-0.9034335,2.1144862,RFM
FS Organ,4,-1.1593098,2.2414283,ROB
JK Fuller,1,-0.9262701,2.1042874,RFM
JK Fuller,0,-0.9450104,2.1085941,RFM
JK Fuller,0,-0.9230195,2.1377982,RFM
FS Organ,1,-1.0785114,2.1991452,ROB
JK Fuller,0,-0.8951183,2.137011,RFM
JK Fuller,0,-0.6431595,2.0646336,RFM
FS Organ,2,-1.0547168,2.1651979,ROB
FS Organ,0,-1.1157234,2.1956819,ROB
FS Organ,2,-1.1058971,2.2078301,ROB
FS Organ,0,-0.9943037,2.1724057,ROB
FS Organ,0,-1.0593785,2.1618173,ROB
FS Organ,0,-1.0386803,2.1516663,ROB
Muhammad Abbas,0,-0.5888416,2.0649609,RM
FS Organ,0,-1.0768607,2.1611063,ROB
KJ Abbott,0,-0.7850396,2.0343924,RM
JK Fuller,0,0.9684368,2.1190727,RFM
JK Fuller,0,0.978889,2.0906816,RFM
JK Fuller,1,0.876955,2.0314683,RFM
JK Fuller,1,0.9107176,2.0406231,RFM
FS Organ,1,-1.1216757,1.957943,ROB
FS Organ,0,-1.0576007,2.1434931,ROB
FS Organ,1,-1.158834,2.0973552,ROB
FS Organ,0,-1.1276663,2.1484146,ROB
FS Organ,0,-0.8666582,2.1324004,ROB
FS Organ,0,-0.9076675,2.1513716,ROB
FS Organ,2,-0.8751698,2.1711427,ROB
FS Organ,0,-1.0761329,2.1658364,ROB
FS Organ,0,-1.0684523,2.1626465,ROB
FS Organ,0,-1.0411837,2.1807791,ROB
FS Organ,2,-1.0167586,2.1880676,ROB
FS Organ,1,-1.007265,2.1666527,ROB
FS Organ,0,-0.9680623,2.169843,ROB
FS Organ,0,-1.1474839,2.1861953,ROB
FS Organ,0,-0.9018909,2.1651215,ROB
FS Organ,0,-1.0640405,2.1720458,ROB
FS Organ,0,-1.0263796,2.2443966,ROB
FS Organ,0,-1.0348983,2.1450281,ROB
FS Organ,1,-1.0520821,2.2007479,ROB
FS Organ,0,-1.0436499,2.1705964,ROB
Muhammad Abbas,0,-0.9029538,2.1679064,RM
KJ Abbott,1,-0.8609519,2.0354434,RM
KJ Abbott,0,-0.6928126,2.0862701,RM
KJ Abbott,0,-0.7419423,2.1060193,RM
KJ Abbott,0,-0.8041086,2.0754452,RM
KJ Abbott,2,-0.8262318,2.1274726,RM
KJ Abbott,0,-0.7536815,2.0535627,RM
KJ Abbott,1,-0.8036724,2.0738039,RM
KJ Abbott,0,-0.8243338,2.0844948,RM
KJ Abbott,0,-0.8654246,2.125263,RM
Muhammad Abbas,0,-0.5055907,2.0904992,RM
Muhammad Abbas,0,-0.9209203,2.1347862,RM
KJ Abbott,0,-0.7696018,2.0881144,RM
KJ Abbott,0,-0.677957,2.106487,RM
KJ Abbott,0,-0.7955955,2.0671255,RM
KJ Abbott,1,-0.7686133,2.0876823,RM
KJ Abbott,4,-0.7903857,2.1070049,RM
KJ Abbott,0,-0.7189969,2.0491326,RM
KJ Abbott,1,-0.720646,2.079369,RM
KJ Abbott,0,-0.7561688,2.0918694,RM
KJ Abbott,2,-0.7617321,2.1012687,RM
KJ Abbott,0,-0.7547551,2.1248794,RM
KJ Abbott,1,-0.7535179,2.0649121,RM
Muhammad Abbas,0,-0.8747198,2.0581712,RM
FS Organ,0,-0.9438639,2.1500415,ROB
FS Organ,1,-1.007667,2.142916,ROB
FS Organ,0,-1.0853166,2.1875357,ROB
FS Organ,1,-1.0881647,2.1601977,ROB
KHD Barker,0,-0.5846306,2.0989552,LM
KHD Barker,1,0.664719,2.1696911,LM
KHD Barker,0,-0.6076742,2.1109517,LM
KHD Barker,0,-0.6063387,2.1218968,LM
FS Organ,0,-1.0009576,2.1817833,ROB
FS Organ,4,-1.1212127,2.2038155,ROB
FS Organ,0,-1.0532768,2.1986363,ROB
FS Organ,0,-1.0908371,2.1618165,ROB
FS Organ,0,-1.0554017,2.1734501,ROB
KHD Barker,0,-0.6514187,2.0947376,LM
FS Organ,1,-1.1259978,2.1445441,ROB
FS Organ,0,-1.0876292,2.1506621,ROB
FS Organ,0,-1.0278032,2.1503415,ROB
FS Organ,0,-1.07317,2.1706377,ROB
FS Organ,0,-1.0647688,2.1750565,ROB
FS Organ,4,-1.113325,2.1478374,ROB
FS Organ,0,-1.0860793,2.1941652,ROB
FS Organ,0,-1.0468893,2.1077767,ROB
FS Organ,0,-1.0150721,2.1514099,ROB
FS Organ,0,-1.138607,2.1789346,ROB
FS Organ,0,-1.0644134,2.1759124,ROB
FS Organ,0,-1.0969346,2.1454909,ROB
FS Organ,0,-1.1418888,2.19791,ROB
JK Fuller,0,-0.7229663,2.0974136,RFM
FS Organ,0,-1.0099887,2.1147926,ROB
FS Organ,0,-1.099728,2.1371248,ROB
FS Organ,0,-0.9982083,2.111208,ROB
FS Organ,0,-1.0246503,2.1645111,ROB
FS Organ,0,-1.0332056,2.1498817,ROB
FS Organ,0,-1.1825331,2.1810555,ROB
FS Organ,0,-1.1135434,2.1335659,ROB
FS Organ,4,-1.054345,2.215131,ROB
FS Organ,1,-0.9853343,2.1572745,ROB
FS Organ,0,0.6478609,2.1437973,ROB
FS Organ,0,0.6936742,2.1019849,ROB
FS Organ,0,0.6515128,2.189424,ROB
FS Organ,0,0.7447921,2.1630132,ROB
KJ Abbott,0,1.102248,2.0660477,RM
KJ Abbott,0,1.2733284,2.1531722,RM
KJ Abbott,0,1.2297276,2.1673914,RM
KJ Abbott,0,1.2846799,2.1184008,RM
KJ Abbott,0,1.2538228,2.1366012,RM
KJ Abbott,0,1.1228568,1.9151884,RM
FS Organ,0,-1.0033963,2.1928917,ROB
FS Organ,0,-1.1922707,2.2059672,ROB
FS Organ,0,-1.0886045,2.1984873,ROB
FS Organ,0,-1.1190324,2.2049101,ROB
TE Bailey,2,0.9097332,2.0167595,RFM
TE Bailey,2,1.0302925,2.1745364,RFM
TE Bailey,0,0.9566484,2.1815594,RFM
TE Bailey,4,0.9761719,2.2362851,RFM
TE Bailey,1,1.0378076,2.1398359,RFM
TE Bailey,0,-0.5227701,2.0334084,RFM
TE Bailey,0,-0.5548808,2.1043505,RFM
TE Bailey,0,-0.5698541,2.1127577,RFM
TE Bailey,4,-0.520747,2.1344996,RFM
TE Bailey,0,-0.5920136,2.0589123,RFM
TE Bailey,0,-0.602085,2.0759163,RFM
TE Bailey,3,-0.5630564,2.1308122,RFM
TE Bailey,1,0.9815361,1.9695717,RFM
TE Bailey,0,-0.6261925,2.1860743,RFM
TE Bailey,0,-0.5281655,2.0633838,RFM
TE Bailey,0,-0.5453493,2.0424287,RFM
TE Bailey,4,-0.5717656,2.0931825,RFM
GP Balderson,0,-0.4843517,1.9612756,RM
GP Balderson,0,-0.4327448,1.9792242,RM
GP Balderson,0,-0.4192681,1.9257234,RM
GP Balderson,0,-0.4508105,1.9737195,RM
GP Balderson,0,-0.4201583,1.9615011,RM
GP Balderson,0,-0.509402,1.9814874,RM
GP Balderson,0,-0.5112373,1.963258,RM
GP Balderson,0,-0.450806,1.9024438,RM
GP Balderson,0,-0.5568373,1.9593335,RM
GP Balderson,0,-0.5272444,1.9527006,RM
GP Balderson,0,-0.4813191,1.9954788,RM
GP Balderson,0,-0.4302566,1.9591561,RM
GP Balderson,0,-0.4174961,1.9450581,RM
GP Balderson,0,-0.4248796,1.967131,RM
GP Balderson,0,-0.3726155,1.9359078,RM
GP Balderson,4,-0.4060157,1.9908483,RM
GP Balderson,0,-0.4126899,1.9400388,RM
GP Balderson,0,-0.5406985,1.9640487,RM
GP Balderson,0,-0.4996317,1.930303,RM
GP Balderson,4,-0.5327963,1.8890513,RM
GP Balderson,0,-0.4793347,1.9241285,RM
GP Balderson,2,-0.4519156,1.90824,RM
GP Balderson,0,-0.4816716,1.902776,RM
GP Balderson,0,-0.4446761,1.920454,RM
GP Balderson,0,-0.4105131,1.9313975,RM
GP Balderson,0,1.1565295,1.9265549,RM
GP Balderson,0,1.0789537,1.9272286,RM
JM Blatherwick,0,-0.533004,1.9924602,RFM
JM Blatherwick,0,-0.4676884,1.9784776,RFM
JM Blatherwick,2,-0.4728352,1.9396333,RFM
JM Blatherwick,0,-0.5353709,1.9878049,RFM
JM Blatherwick,0,-0.6009833,2.0005631,RFM
JM Blatherwick,0,-0.6294263,1.9297296,RFM
JM Blatherwick,0,-0.5581071,1.9741204,RFM
JM Blatherwick,2,-0.5696294,1.9791568,RFM
JM Blatherwick,1,-0.5736614,1.936304,RFM
JM Blatherwick,0,0.9338281,1.9593817,RFM
JM Blatherwick,0,1.1000798,1.9830096,RFM
JM Blatherwick,0,0.9934368,1.9873134,RFM
JM Blatherwick,2,1.0476082,1.9299084,RFM
JM Blatherwick,1,0.9950149,1.9735242,RFM
JM Blatherwick,0,-0.5425112,1.9560586,RFM
WSA Williams,0,-0.9000306,2.0478645,RM
WSA Williams,0,-0.9298652,1.9960921,RM
WSA Williams,3,-0.9168743,2.0280143,RM
WSA Williams,0,-0.9040904,2.0944727,RM
WSA Williams,0,-0.8823015,2.008551,RM
WSA Williams,2,-0.9437407,1.9829552,RM
WSA Williams,0,-0.8896051,2.0469364,RM
WSA Williams,0,-0.843135,2.0226851,RM
WSA Williams,0,-0.9136587,2.0271358,RM
WSA Williams,0,-0.9279398,2.0345005,RM
WSA Williams,0,-0.8932239,2.0359591,RM
WSA Williams,0,-0.8782403,2.0322417,RM
WSA Williams,0,-0.8693624,2.0204048,RM
WSA Williams,0,-0.8617111,2.0375969,RM
WSA Williams,1,-0.8361855,1.9980534,RM
WSA Williams,1,-0.8887142,2.0178843,RM
TE Bailey,0,-0.6648966,2.1538006,RFM
TE Bailey,0,-0.6080541,2.1162415,RFM
TE Bailey,0,-0.5488817,2.0479784,RFM
TE Bailey,0,-0.6201929,2.0882743,RFM
GP Balderson,0,-0.4532112,1.9193663,RM
GP Balderson,0,-0.4320257,1.9546533,RM
GP Balderson,3,-0.4647935,1.9441317,RM
GP Balderson,0,-0.5039713,1.9374305,RM
GP Balderson,0,-0.5003296,1.9046079,RM
GP Balderson,0,-0.5019096,1.8877281,RM
TE Bailey,0,-0.516096,2.0726823,RFM
TE Bailey,0,-0.4775738,2.0320915,RFM
TE Bailey,0,-0.4580941,2.0277122,RFM
TE Bailey,0,-0.5088077,2.1407587,RFM
TE Bailey,1,-0.4484268,1.9579557,RFM
GP Balderson,0,-0.4166753,1.9215949,RM
GP Balderson,0,-0.4322974,1.9598238,RM
TE Bailey,0,-0.6236143,2.1044299,RFM
TE Bailey,0,-0.5538524,2.0897664,RFM
TE Bailey,0,-0.6163157,2.0161408,RFM
TE Bailey,1,-0.6063455,2.043061,RFM
TE Bailey,0,-0.5391946,2.0742192,RFM
GP Balderson,0,-0.5356323,1.8788156,RM
GP Balderson,0,-0.5221278,1.9032636,RM
GP Balderson,0,-0.4912893,1.8777915,RM
GP Balderson,0,-0.4941253,1.9268823,RM
GP Balderson,0,-0.480272,1.9060176,RM
TE Bailey,1,-0.4784994,2.0140444,RFM
TE Bailey,1,-0.5125298,1.9863502,RFM
TE Bailey,1,-0.4832375,2.0347984,RFM
TE Bailey,1,-0.6053764,2.0505355,RFM
TE Bailey,0,-0.5629401,2.0751841,RFM
TE Bailey,0,-0.4342712,1.9899287,RFM
GP Balderson,2,-0.5295988,1.9121942,RM
GP Balderson,4,-0.5046796,1.9162073,RM
GP Balderson,1,-0.4692619,1.9189563,RM
GP Balderson,0,-0.4530879,1.9179237,RM
GP Balderson,0,-0.4119144,1.9526452,RM
WSA Williams,1,-0.9552986,1.9954933,RM
WSA Williams,0,0.7008289,2.0528215,RM
WSA Williams,3,0.7088221,2.0168302,RM
WSA Williams,0,-1.0343504,2.031357,RM
GP Balderson,0,-0.4253988,1.9343227,RM
GP Balderson,0,-0.5207148,1.9209231,RM
GP Balderson,0,-0.4742222,1.9256798,RM
GP Balderson,0,-0.4765549,1.8954442,RM
WSA Williams,0,-0.9444189,2.0299838,RM
WSA Williams,0,-0.9277628,2.0421097,RM
WSA Williams,0,-0.9798923,2.0658853,RM
WSA Williams,0,-0.945201,2.0276365,RM
WSA Williams,0,-0.9463578,2.0165248,RM
GP Balderson,0,-0.4616763,1.9308743,RM
GP Balderson,0,-0.5753748,1.9093918,RM
GP Balderson,0,-0.5036711,1.9062724,RM
GP Balderson,0,-0.4457224,1.8929028,RM
GP Balderson,4,-0.5158164,1.936407,RM
WSA Williams,2,-0.9182871,2.0960638,RM
WSA Williams,0,-0.9594327,2.0643183,RM
WSA Williams,0,-1.0165283,2.0197222,RM
WSA Williams,0,-0.9949262,2.0491362,RM
WSA Williams,0,-1.0723183,2.0686578,RM
GP Balderson,0,-0.4886062,1.9401751,RM
GP Balderson,0,-0.4846186,1.9276559,RM
GP Balderson,0,-0.5486152,1.936896,RM
GP Balderson,0,-0.5124104,1.9507413,RM
WSA Williams,0,-0.9732356,2.0514606,RM
WSA Williams,0,-1.0108677,1.9946846,RM
WSA Williams,0,-1.0304869,2.0315637,RM
WSA Williams,0,-1.0744083,2.0862642,RM
WSA Williams,0,-1.054417,2.0593271,RM
WSA Williams,4,-1.0702533,2.0450894,RM
NM Lyon,0,-0.801832,2.1578298,ROB
NM Lyon,0,-0.7939484,2.1932127,ROB
NM Lyon,0,-0.8040436,2.1585198,ROB
WSA Williams,3,-0.9509022,2.023337,RM
WSA Williams,0,-0.9939251,2.002631,RM
WSA Williams,0,-0.993448,1.8244217,RM
WSA Williams,0,-0.9933786,2.0101447,RM
WSA Williams,0,-0.9883126,2.0620428,RM
TE Bailey,0,-0.4892478,2.0062229,RFM
TE Bailey,0,-0.6679286,2.1321599,RFM
TE Bailey,0,-0.5422237,2.0434215,RFM
TE Bailey,2,-0.6025336,1.93813,RFM
TE Bailey,0,-0.6936821,2.1023969,RFM
TE Bailey,0,-0.5518171,2.0061294,RFM
TE Bailey,0,-0.5305794,2.0123129,RFM
TE Bailey,0,-0.5603146,2.0776054,RFM
TE Bailey,0,-0.5370648,2.0424045,RFM
TE Bailey,0,-0.571495,2.058092,RFM
NM Lyon,0,-0.7023968,2.170767,ROB
NM Lyon,0,-0.7070902,2.1435019,ROB
TE Bailey,0,-0.6168726,2.035812,RFM
TE Bailey,1,-0.623619,2.0121917,RFM
TE Bailey,0,-0.5570908,2.0536426,RFM
TE Bailey,0,-0.6253108,2.0437334,RFM
TE Bailey,0,-0.5525549,2.013124,RFM
TE Bailey,0,-0.5510565,2.0468191,RFM
TE Bailey,1,-1.0329414,2.1315104,RFM
TE Bailey,0,-0.580627,1.8947106,RFM
TE Bailey,0,-0.5686195,1.9845882,RFM
JM Blatherwick,4,-0.5753489,1.919731,RFM
JM Blatherwick,0,-0.5945952,1.9221986,RFM
JM Blatherwick,1,-0.6419715,1.9716419,RFM
JM Blatherwick,0,-0.518382,1.8895077,RFM
JM Blatherwick,1,-0.6921862,1.9404609,RFM
JM Blatherwick,0,-0.6738788,1.9195821,RFM
JM Blatherwick,0,-0.6512998,1.9239281,RFM
JM Blatherwick,1,-0.7118934,1.9782569,RFM
JM Blatherwick,1,-0.7046168,1.8974745,RFM
JM Blatherwick,0,-0.6438983,1.9016587,RFM
JM Blatherwick,0,-0.5956944,1.8814889,RFM
JM Blatherwick,0,-0.5637282,1.8762635,RFM
JM Blatherwick,0,-0.6876813,1.8939194,RFM
JM Blatherwick,0,-0.5874151,1.8703182,RFM
JM Blatherwick,0,-0.6342173,1.8680928,RFM
JM Blatherwick,0,-0.5775528,1.9589112,RFM
JM Blatherwick,0,-0.5535153,1.860565,RFM
LWP Wells,0,-0.7290623,2.1721877,RLB
GP Balderson,0,-0.5175768,1.9121095,RM
GP Balderson,1,-0.5667135,1.9474973,RM
GP Balderson,0,-0.4808088,1.9306752,RM
NM Lyon,0,-0.6118621,2.1893899,ROB
GP Balderson,0,-0.5087769,1.9563383,RM
GP Balderson,1,-0.5185308,1.8619771,RM
GP Balderson,0,-0.4942025,1.9367073,RM
GP Balderson,0,-0.4880816,1.9301165,RM
GP Balderson,0,-0.4528313,1.9302773,RM
GP Balderson,0,-0.4722549,1.9150566,RM
GP Balderson,1,-0.4601961,1.9285045,RM
GP Balderson,0,-0.5565972,1.9065635,RM
GP Balderson,1,-0.5038147,1.9125912,RM
GP Balderson,3,1.1398246,1.9653765,RM
LWP Wells,1,-0.7067805,2.2354175,RLB
LWP Wells,0,-0.6872449,2.2385084,RLB
LWP Wells,0,-0.6930709,2.2436911,RLB
LWP Wells,1,-0.6147502,2.211053,RLB
LWP Wells,1,-0.7607325,2.2166835,RLB
LWP Wells,0,-0.6961216,2.2239436,RLB
LWP Wells,1,0.8382359,2.1938844,RLB
LWP Wells,2,-0.700428,2.22509,RLB
LWP Wells,0,-0.6912137,2.225048,RLB
LWP Wells,0,-0.7700533,2.255459,RLB
LWP Wells,0,-0.7987811,2.2632504,RLB
LWP Wells,0,-0.6876482,2.2673231,RLB
LWP Wells,0,-0.746664,2.268411,RLB
LWP Wells,0,-0.7123382,2.2079066,RLB
NM Lyon,1,-0.7464976,2.1983532,ROB
LWP Wells,0,-0.6920295,2.2495501,RLB
B Swanepoel,0,0.9290004,1.9999061,RM
B Swanepoel,0,0.9475468,1.9759844,RM
B Swanepoel,2,0.9753839,2.0309713,RM
B Swanepoel,0,0.9610679,1.9568946,RM
CH Stobo,0,-0.5393599,2.157061,RM
CH Stobo,0,-0.5201683,2.132865,RM
CH Stobo,0,-0.514338,2.2059672,RM
B Swanepoel,4,0.9859107,1.9725942,RM
B Swanepoel,0,0.9640673,1.9911337,RM
B Swanepoel,0,0.9084927,1.9602561,RM
B Swanepoel,0,0.9199006,1.9570389,RM
B Swanepoel,0,-1.0217478,2.0547025,RM
B Swanepoel,0,-1.0324754,1.9689169,RM
B Swanepoel,4,-1.020941,1.9892904,RM
B Swanepoel,0,-0.738031,1.9868145,RM
B Swanepoel,0,-1.1246688,2.0035999,RM
B Swanepoel,0,-0.9574208,1.9491245,RM
B Swanepoel,0,-1.0287185,1.9772583,RM
B Swanepoel,0,0.9217397,2.0343265,RM
B Swanepoel,0,1.1405207,2.024168,RM
B Swanepoel,0,0.9614839,1.9984148,RM
B Swanepoel,0,0.958657,2.016649,RM
B Swanepoel,1,0.8848315,1.9508089,RM
