Bowler,Runs,Batting Hand,ReleaseY,ReleaseZ,PitchX,PitchY,PastY,PastZ
LW James,2,RHB,-0.5777446,2.0399674,7.6849573,-0.4002477,-0.2330894,0.9088695
LW James,1,RHB,-0.5927689,2.0830788,6.7729238,-0.3147912,-0.2542749,0.7542514
LW James,0,RHB,-0.5664052,2.0468374,6.9533439,-0.4078901,-0.3173286,0.765584
LW James,0,RHB,-0.5603357,2.0489554,7.7272059,-0.1514397,0.3172704,0.9231927
LW James,1,RHB,-0.5624771,2.0429053,8.701152,-0.4235287,-0.3141135,1.0119824
LW James,0,RHB,-0.566444,2.0909819,4.5253977,-0.1047522,0.0653948,0.249031
R Lord,0,RHB,-0.4354378,2.0650665,8.2480409,-0.4352651,-0.3088372,0.9614591
R Lord,0,RHB,-0.4319262,2.0587313,8.3989014,-0.4946324,-0.4556423,0.9622596
R Lord,1,RHB,-0.4807084,2.110919,8.9998645,-0.5913157,-0.6074179,1.082678
R Lord,1,RHB,-0.3951977,2.0944079,9.8624107,-0.4245071,-0.3848381,1.4472888
R Lord,0,RHB,-0.4650024,2.1846221,6.4534559,-0.1733796,0.0146308,0.845396
R Lord,0,RHB,-0.4748022,2.0924818,10.4087057,-0.1117883,0.5254786,1.2684733
R Lord,0,RHB,-0.4743628,2.1636987,8.9345963,-0.2842637,-0.1243894,1.0781693
R Lord,0,RHB,-0.4005893,2.1635482,9.5479591,-0.3324542,-0.1383223,1.173793
FW McCann,0,RHB,-0.6264316,2.1928189,5.0588706,-0.3221167,-0.0311161,0.8472821
FW McCann,0,RHB,-0.6081856,2.2195754,6.1372307,-0.2138024,-0.0423731,0.7578599
FW McCann,1,RHB,-0.6299356,2.1977199,4.9531753,-0.6470307,-0.5835985,0.8032236
FW McCann,1,RHB,-0.64,2.2219829,3.68,-0.49,-0.42,0.41
LA Patterson-White,0,RHB,-0.7673483,2.2827877,4.8757251,-0.055297,-0.1900617,0.6701378
LA Patterson-White,0,RHB,-0.7419647,2.2355695,3.8295511,-0.0379383,-0.052719,0.6432821
SJ Cook,0,RHB,-0.7794931,2.0685522,8.637767,-0.6677541,-0.5528099,0.9428636
SJ Cook,0,RHB,-0.6748977,2.0227978,8.3852427,-0.4296738,-0.1014131,1.0280869
SJ Cook,0,RHB,-0.6575169,2.0031134,11.5984912,-0.5100131,-0.3915879,1.2814846
SJ Cook,0,RHB,-0.6601486,2.0201577,8.8971775,-0.3842198,-0.3859874,1.0751808
SJ Cook,0,RHB,-0.6452702,2.0571594,9.0793695,-0.4437561,-0.180547,1.221378
SJ Cook,0,LHB,0.9010936,2.0343996,6.2825213,0.0950623,-0.3839538,0.8658471
SJ Cook,1,LHB,0.8398222,2.0503378,5.864427,0.0852333,-0.121908,0.7342481
MJJ Critchley,1,LHB,1.453483,2.1656344,4.461137,0.8111478,0.4457871,0.5906213
MJJ Critchley,1,LHB,1.2555289,2.1316858,3.5093068,0.3975527,-0.0340557,0.4763746
SJ Cook,0,LHB,0.8111138,1.9882305,7.0632418,0.1440005,-0.4261906,0.7268881
SJ Cook,4,LHB,0.7395803,1.9957069,8.0641286,0.1597979,-0.4011311,0.8852369
SJ Cook,2,LHB,0.837965,2.0342048,5.381694,0.1349526,-0.2718322,0.7116421
SJ Cook,4,LHB,0.8024814,2.0550509,5.7770525,0.0611865,-0.2347251,0.75406
SJ Cook,0,LHB,0.7461292,1.9773463,8.0123376,0.1687022,-0.2506966,1.0645632
SJ Cook,0,LHB,0.713438,2.025656,7.1010801,0.3433075,0.2164336,0.7588444
SJ Cook,0,LHB,0.7460505,2.0020384,7.1788769,0.2256293,0.066803,0.9157193
SJ Cook,0,LHB,0.7656595,1.9995062,6.041716,0.1372982,-0.0698408,0.746785
SJ Cook,0,LHB,0.7887036,2.0379054,8.2397497,0.299462,-0.0020339,0.8013188
SJ Cook,0,LHB,0.7278361,1.8474519,8.0025062,0.4178762,0.2343231,0.8421268
SJ Cook,0,LHB,0.755548,1.9943905,6.2734162,0.1832167,-0.4080167,0.3068249
SJ Cook,1,LHB,0.6406436,1.8645343,8.1695254,0.2656947,-0.1843428,0.9232409
SJ Cook,0,LHB,0.8319828,2.0180523,9.2173908,0.4311805,0.0271081,1.0233397
SJ Cook,0,LHB,0.8188111,1.9883009,6.9221757,0.1570736,-0.306703,0.9295797
SJ Cook,0,LHB,0.8256283,2.0168418,8.3126746,0.5130541,0.346134,0.9940009
SJ Cook,1,LHB,0.6976185,1.8625294,8.4480376,0.2363635,-0.4181819,0.8004227
SJ Cook,0,LHB,0.7140361,1.9987303,9.2522621,0.2843618,-0.2547328,0.8633414
SJ Cook,0,LHB,0.7790973,1.9867738,6.597904,0.2370463,-0.2593473,0.7192756
SJ Cook,0,LHB,0.7966922,2.0339985,7.4191137,0.3812653,-0.0018423,0.8201818
SJ Cook,0,LHB,0.7910004,2.0280673,6.1377051,0.0897028,-0.2365301,0.6804104
SJ Cook,0,LHB,0.7998211,2.0490041,7.3697255,0.1912136,-0.487126,0.4423571
SJ Cook,0,LHB,0.6573093,1.7877433,7.2969333,0.4130079,0.3048914,0.6381959
SJ Cook,0,RHB,-0.529066,1.7971695,9.133952,-0.4173421,-0.0439003,0.9849486
SJ Cook,0,RHB,-0.6712038,2.0088023,7.2307667,-0.3051474,-0.2011094,0.8654123
SJ Cook,0,RHB,-0.6776689,2.0200752,5.558356,-0.1323252,0.221483,0.5222755
SJ Cook,0,RHB,-0.66,2.0129339,9.27,-0.33,-0.06,1.16
SJ Cook,0,RHB,-0.7208742,2.0339157,7.4975956,-0.5155974,-0.2447694,0.7552569
SJ Cook,0,RHB,-0.6815106,2.022985,8.46092,-0.4049729,-0.4765617,0.8892771
SJ Cook,0,RHB,-0.5753853,1.9143905,6.9229098,-0.2599905,-0.1094622,0.7119497
SJ Cook,0,RHB,-0.6415884,1.8623362,8.179866,-0.3622024,-0.1462109,0.8811692
SJ Cook,0,RHB,-0.7851704,2.0946251,8.1332163,-0.4854548,-0.1372707,1.0035634
SJ Cook,0,RHB,-0.7275931,2.05925,7.4312746,-0.3620837,-0.0864038,0.8451433
SJ Cook,0,RHB,-0.7293276,2.0141188,7.8834061,-0.2663343,-0.0810021,0.8836465
JA Porter,0,RHB,-0.7506337,1.8150493,9.0850983,-0.6097162,-0.5546265,0.7808037
JA Porter,0,RHB,-0.8151187,1.819721,7.5608514,-0.5389979,-0.3270587,0.6774366
JA Porter,0,RHB,-0.8369439,1.8091624,8.0125627,-0.4387015,-0.1296327,0.8939384
JA Porter,0,RHB,-0.9609783,2.0147974,8.7837103,-0.428662,0.113238,0.7863618
JA Porter,4,RHB,-0.9411919,1.9611808,5.5664397,-0.2583031,0.1552063,0.5657571
JA Porter,0,RHB,-0.8561286,1.872092,6.3466898,-0.3619709,-0.0065956,0.7337729
JA Porter,0,RHB,-0.9801975,1.966301,6.7675329,-0.2799625,0.0350973,0.8290204
JA Porter,0,RHB,-1.0200752,1.9905418,7.089365,-0.4433749,-0.1900779,0.7842719
JA Porter,0,RHB,-0.856321,1.7970376,7.0719109,-0.3907169,-0.1292214,0.6832031
JA Porter,0,RHB,-0.884223,1.8924132,6.7343082,-0.3938365,0.104869,0.6500211
JA Porter,0,RHB,-0.9783954,1.96085,7.4016148,-0.4878613,-0.1385168,0.6565688
JA Porter,0,RHB,-0.7978545,1.8276005,6.7738835,-0.3254322,0.1968461,0.5960234
JA Porter,0,RHB,-0.9733422,1.9493979,6.3131999,-0.5194965,-0.2253333,0.7665149
JA Porter,0,RHB,-0.8026229,1.8066003,6.9526874,-0.2969856,0.0335603,0.5237872
JA Porter,4,RHB,-0.8523129,1.8916247,8.6152995,-0.2130314,0.508407,0.985269
JA Porter,0,RHB,-1.0446254,2.0321288,6.7547119,-0.5488392,-0.3170874,0.7701902
JA Porter,0,LHB,0.737796,2.0265777,4.9152936,0.4560059,0.3855608,0.4670969
JA Porter,0,LHB,0.7444053,1.9455286,7.7727333,0.3016652,0.1817897,0.7645114
JA Porter,0,LHB,0.5864996,1.7373134,7.7181345,0.4317138,0.3963594,0.8002237
JA Porter,0,LHB,0.7795594,1.9648247,5.9279053,0.3602333,0.2485035,0.5620211
JA Porter,0,RHB,-0.7884498,1.84749,6.9179313,-0.2866618,0.0374999,0.759668
JA Porter,0,RHB,-0.9880871,1.8789636,7.3492455,-0.4780711,-0.1049743,0.7764203
JA Porter,0,RHB,-0.8591649,1.8543323,7.2748403,-0.5599021,-0.4127481,0.6556545
JA Porter,0,RHB,-1.0087046,1.9842861,6.036596,-0.3758526,0.0209056,0.6793803
JA Porter,2,RHB,-1.0921927,1.9695799,7.6672674,-0.3399397,0.247439,0.6428817
JA Porter,0,RHB,-1.0516363,1.9917108,8.1613411,-0.5847847,-0.0044676,0.9088347
JA Porter,0,RHB,-0.924642,1.9024033,6.7626236,-0.4031888,0.0862525,0.7016697
JA Porter,1,RHB,-0.9858925,1.925028,3.707766,-0.3159743,-0.2081387,0.3646715
JA Porter,0,LHB,0.734777,1.9912781,6.7689871,0.2514505,-0.1125928,0.5632134
JA Porter,0,RHB,-0.8965082,1.8005213,6.922395,-0.5829331,-0.3313164,0.6609233
JA Porter,0,RHB,-0.914527,1.9447147,5.0774345,-0.3170142,-0.0243143,0.6882468
JA Porter,0,RHB,-0.8958126,1.9301915,4.0754119,-0.2602534,-0.0212281,0.4875024
JA Porter,0,RHB,-1.0015029,1.941451,5.0907169,-0.2355382,0.0461675,0.660902
JA Porter,0,RHB,-0.8835501,1.8223978,8.2280414,-0.4900179,-0.3480816,0.8582955
JA Porter,0,RHB,-0.8548406,1.8589613,4.5679279,-0.1614159,-0.0247989,0.5792904
JA Porter,0,RHB,-0.8928084,1.8347256,6.6725536,-0.2891738,0.1982718,0.8744153
JA Porter,0,RHB,-1.0996059,2.0165902,7.2130314,-0.3175105,0.3153855,0.7664436
SR Harmer,0,RHB,-0.4248452,2.216805,4.4623722,-0.0754344,0.1044798,0.569499
SR Harmer,1,RHB,-0.5690025,2.2721792,4.0757785,-0.1262888,0.4213229,0.8044039
SR Harmer,0,RHB,-0.5093387,2.3483,6.8387039,-0.4246266,-0.1371611,0.6867364
SR Harmer,0,RHB,-0.532368,2.2827608,4.8768614,-0.6438589,-0.2395678,0.8177878
SR Harmer,0,RHB,-0.5813085,2.3233813,5.5040857,-0.5361793,-0.3472969,0.8459783
SR Harmer,1,RHB,-0.4961125,2.2330292,5.9766317,-0.2781061,-0.0440223,0.7527605
SR Harmer,0,LHB,0.6156552,2.2491467,4.4434578,-0.1437942,0.1473149,0.7259839
SR Harmer,0,LHB,1.0150406,2.3445891,4.1195996,0.0249045,0.143697,0.5502315
SR Harmer,0,LHB,1.0198085,2.3611745,4.961073,0.0776189,0.225192,0.2949486
SR Harmer,0,LHB,1.0850457,2.3404702,5.1644336,0.3622061,0.1257801,0.7090063
SR Harmer,0,RHB,-0.5413112,2.2866841,5.5753211,-0.2776962,-0.0523836,0.6963946
SR Harmer,0,RHB,0.9626341,2.3414746,4.0992256,-0.4176376,-0.5820211,0.8135155
SR Harmer,0,RHB,-0.5402281,2.3036783,4.4060054,-0.6104555,-0.4692574,0.4737991
SR Harmer,1,RHB,0.9508253,2.3329566,5.2397084,-0.17585,-0.0322507,0.7425787
SR Harmer,0,RHB,-0.5222976,2.2937547,4.7661253,-0.3251754,0.0970286,0.3001739
SR Harmer,0,RHB,-0.6093896,2.3188395,5.2827899,-0.6571932,-0.2047047,0.6771944
SR Harmer,0,RHB,-0.5272614,2.3071511,4.8919738,-0.4708641,-0.0585452,0.7467984
SR Harmer,0,RHB,-0.5702158,2.2860449,4.7604048,-0.5074623,-0.1383726,0.7086655
SR Harmer,0,RHB,-0.5954566,2.3095218,5.0401372,-0.4960299,-0.1806933,0.6404865
SR Harmer,0,RHB,-0.5861113,2.3206427,4.6552383,-0.5787618,-0.1138516,0.7091038
SR Harmer,0,RHB,-0.5883798,2.2768343,4.7443296,-0.3465185,0.4041623,0.876887
SR Harmer,2,RHB,-0.5787676,2.2920402,5.304098,-0.7337588,-0.4464048,0.617383
SR Harmer,0,RHB,-0.5337003,2.2785098,6.0928992,-0.1447755,0.4986525,0.8587818
SR Harmer,1,RHB,-0.5280709,2.2685717,4.2477998,-0.3734499,-0.0507885,0.2607886
SR Harmer,1,RHB,-0.4895007,2.2653334,5.201355,-0.5536649,-0.2903656,0.809039
SR Harmer,0,RHB,-0.4636421,2.2903608,4.309837,-0.3371302,0.0773571,0.6960961
SR Harmer,0,RHB,-0.4904514,2.2856998,5.754421,-0.39898,0.12333,0.8132293
SR Harmer,0,RHB,-0.5259529,2.3310989,4.8076556,-0.6457417,-0.1732357,0.8298155
SR Harmer,0,RHB,-0.4314007,2.2969873,5.2008381,-0.1560385,0.2435145,0.8221706
SR Harmer,4,RHB,-0.5113114,2.3468718,3.7845291,-0.4701478,-0.3350825,0.5204284
SR Harmer,0,RHB,-0.4638013,2.3001396,4.6197248,-0.2663809,0.2919446,0.7720696
SR Harmer,0,RHB,-0.6449927,2.2791893,5.0812514,-0.3745598,0.1319421,0.3480694
SR Harmer,0,RHB,-0.6437844,2.3321992,3.9650457,-0.4788565,-0.1640275,0.2720637
SR Harmer,2,RHB,-0.6446312,2.2825994,5.4783458,-0.2040766,-0.0863514,0.5302867
SR Harmer,0,RHB,-0.6065467,2.2606545,5.4382459,-0.2778758,0.0859832,0.8246984
SR Harmer,1,RHB,-0.7345413,2.3143289,4.4207111,-0.3614414,0.1460341,0.7390146
SR Harmer,0,RHB,-0.5947233,2.2553038,4.2368441,-0.093812,0.478998,0.6881501
SR Harmer,0,RHB,-0.6459435,2.2695104,5.7455319,-0.2654903,0.0913207,0.6573944
SR Harmer,0,RHB,-0.7031229,2.2953339,4.03634,-0.590168,-0.3006213,0.5281665
SR Harmer,0,RHB,-0.6231763,2.3096968,4.8486003,-0.1954077,0.125463,0.8838567
SR Harmer,0,RHB,-0.6678805,2.2682446,4.957022,-0.1690601,0.5925507,0.7431288
SR Harmer,0,RHB,-0.3313116,1.9506022,4.8688916,-0.6099372,-0.2781606,0.7392851
SR Harmer,0,RHB,-0.496093,2.0155046,5.4962391,-0.5994978,-0.3494277,0.7319504
SR Harmer,0,RHB,-0.6874245,2.2761068,5.07064,-0.526965,-0.1182608,0.6644055
SR Harmer,0,RHB,-0.3135987,2.2923312,5.1223795,-0.2243277,0.2611349,0.9196271
SR Harmer,1,RHB,-0.5858891,2.2535271,5.0126251,-0.850467,-0.5381293,0.8261645
SR Harmer,0,RHB,-0.5929671,2.2824752,6.5125295,-0.5530216,-0.4157103,0.5923724
SR Harmer,0,RHB,-0.5166968,2.2331927,5.1404669,-0.4002576,-0.1901215,0.5675611
SR Harmer,2,LHB,1.0369282,2.3255661,5.373278,0.294874,0.5233347,0.7003436
SR Harmer,0,LHB,1.022991,2.419895,5.4891373,0.0683409,0.365152,0.9783944
SR Harmer,1,RHB,-0.5850559,2.2135496,4.8306244,-0.7414278,-0.4583622,0.6870654
SR Harmer,1,LHB,0.9805728,2.2685484,5.8521772,0.2055974,0.0161806,0.6620804
MJJ Critchley,2,RHB,-0.5679627,2.2247596,5.2382111,-0.284578,-0.6038904,0.6790957
MJJ Critchley,1,RHB,-0.5317919,2.2283757,5.7729499,0.0306282,-0.2955187,0.9556396
JA Porter,1,RHB,-0.9297149,2.0140365,6.9808192,-0.2601371,0.2451564,0.7997324
JA Porter,0,RHB,-0.9199574,1.9895454,9.1498659,-0.4989993,-0.0604291,0.8595924
JA Porter,4,RHB,-0.9624622,2.0235819,8.1484465,-0.3204683,-0.0778563,0.865331
JA Porter,0,RHB,-0.9941594,2.0098899,7.5631109,-0.3113316,0.0521682,0.7199545
JA Porter,0,RHB,-0.9079312,1.9410869,8.029216,-0.4374544,-0.1810416,0.7105659
JA Porter,1,RHB,-0.9640626,1.9568991,9.0229059,-0.4219555,0.1858239,0.9826524
JA Porter,0,RHB,-0.9766862,2.00392,3.4870418,-0.0734657,-0.0110831,0.505059
JA Porter,0,RHB,-0.9919437,1.9598729,8.1714615,-0.4223713,-0.2001903,0.7760824
JA Porter,0,RHB,-0.9947024,1.9551056,6.3863721,-0.2848711,0.0306536,0.7498458
JA Porter,0,RHB,-0.9744058,1.9549121,6.5859722,-0.351924,-0.1517393,0.7091278
JA Porter,1,RHB,-0.9261682,1.9551327,8.5445238,-0.5257791,-0.3728968,0.9272429
SR Harmer,0,RHB,-0.6324505,2.3180699,3.7792801,-0.3568521,0.1486868,0.6659622
SR Harmer,0,RHB,-0.5937708,2.2428812,5.6530542,-0.4501012,-0.1005963,0.5831161
SR Harmer,1,RHB,-0.6168764,2.3627837,4.7067311,-0.6235691,-0.4839284,0.6619512
SR Harmer,0,RHB,-0.5933607,2.251266,5.2383878,-0.4541424,-0.136886,0.891364
SR Harmer,0,RHB,-0.5067295,2.233515,4.2486339,-0.1095905,0.5149321,0.3079203
GA Garrett,0,RHB,-0.7838056,2.1649538,6.7484647,-0.2877656,-0.2044372,0.849968
GA Garrett,0,RHB,-0.6995077,2.1455536,8.824731,-0.1292543,-0.0335673,1.0006289
GA Garrett,1,LHB,-0.5756212,2.1210573,9.8412661,-0.1748529,-0.1039297,1.1320801
GA Garrett,0,RHB,-0.7392719,2.1709723,8.2211607,-0.3003917,-0.3435951,0.9975918
A Jordan,0,LHB,0.7547447,2.0754009,4.5591596,0.2192042,0.1868026,0.5087269
A Jordan,0,LHB,0.7175752,2.039946,5.6653284,0.0854684,-0.0947407,0.6976929
A Jordan,0,LHB,0.6978346,1.9836278,7.7355643,0.1633747,0.1008821,0.8433065
A Jordan,0,LHB,0.7673089,2.0206809,6.7931094,0.5930615,0.6695282,0.8450318
A Jordan,0,LHB,0.7013544,1.9691739,8.6950304,0.2621566,0.0116466,0.8347042
A Jordan,0,LHB,0.7506405,2.0698275,7.6934026,-0.1102426,-0.4531299,0.8426333
A Jordan,0,LHB,0.7331165,2.074339,5.6577747,0.2595254,0.2687654,0.5919999
A Jordan,4,LHB,0.7770137,2.0729071,3.7234556,0.3158878,0.3123276,0.3872468
A Jordan,0,LHB,0.7608847,2.0038805,5.142365,0.3790613,0.4050594,0.7261479
A Jordan,1,LHB,0.9005557,2.0540069,6.4944627,0.2545964,-0.0459559,0.7455282
A Jordan,0,RHB,-0.6581694,2.0841043,5.7932055,-0.2926827,-0.3562229,0.6850467
A Jordan,4,RHB,-0.6086414,2.0811473,4.7979322,-0.0250114,0.2810171,0.3906061
GA Garrett,0,LHB,-0.6231321,2.1967145,7.5707583,-0.2484063,0.0499631,0.9807151
GA Garrett,0,LHB,-0.6971724,2.1931352,7.2730467,0.0175095,0.4333817,1.0218166
GA Garrett,0,LHB,-0.5752554,2.1844496,6.4972216,0.1616705,0.5728584,0.837406
GA Garrett,0,LHB,-0.5461665,2.1966907,6.9682528,0.1925414,0.5495485,0.7790593
GA Garrett,0,LHB,-0.4911195,2.0751988,9.2631634,-0.1234916,0.5512085,1.1428588
GA Garrett,0,LHB,-0.5163105,2.1568985,6.3992825,0.2399076,0.6220122,0.7678479
A Jordan,0,RHB,-0.6620504,2.0952116,5.8303971,-0.2976402,0.0009425,0.4961369
A Jordan,1,RHB,-0.6956525,2.0637586,7.946104,-0.4690372,0.1144382,0.8863924
A Jordan,0,LHB,0.8481938,2.0991694,6.364476,0.3938605,0.2234313,0.7843464
A Jordan,4,LHB,0.7181514,2.2269925,8.1220154,0.574051,0.854746,1.0157145
GA Garrett,0,RHB,-0.6557766,2.1675743,7.6408296,-0.5303794,-0.6121657,0.806396
GA Garrett,0,RHB,-0.7526361,2.2084165,8.2607375,-0.2892544,0.0386192,0.9951982
GA Garrett,0,RHB,-0.7053324,2.1683976,9.6026147,-0.306965,-0.1393247,1.2897467
GA Garrett,0,RHB,-0.7071031,2.141753,8.2271873,-0.429827,0.073032,0.8471102
GA Garrett,0,RHB,-0.7337953,2.290555,5.4267623,0.0189093,0.3297324,0.5457965
GA Garrett,0,RHB,-0.7238572,2.284047,5.4827867,-0.2503628,0.0233277,0.7185726
NN Gilchrist,0,LHB,-0.4392221,2.1045938,7.4247762,-0.1764962,-0.1087058,0.7127972
NN Gilchrist,0,LHB,-0.4036341,2.0905899,7.975772,-0.0829155,0.1754591,0.9992126
NN Gilchrist,4,LHB,-0.4465834,2.108966,5.8372247,0.167168,0.5551815,0.7455919
NN Gilchrist,1,LHB,-0.4896048,2.1278916,4.1042132,0.126048,0.3891668,0.4923511
NN Gilchrist,0,RHB,-0.4960158,2.1457619,7.0912151,-0.3186593,-0.3789634,0.9060143
NN Gilchrist,0,RHB,-0.5340818,2.1306741,7.7906557,-0.4013161,-0.4704267,0.9759514
GA Garrett,0,LHB,-0.6205689,2.1906151,7.2833518,-0.1860519,0.056655,0.6949337
GA Garrett,0,LHB,-0.5602165,2.1595865,6.473783,0.054503,0.3175974,0.7185906
GA Garrett,0,LHB,-0.5878945,2.1842485,7.4234165,-0.0013657,0.230675,0.8467806
GA Garrett,0,LHB,-0.5891733,2.1621542,6.8628306,-0.1821351,0.0840052,0.7961242
GA Garrett,4,LHB,-0.5566833,2.1728094,5.0524838,0.2676919,0.4892907,0.7381622
GA Garrett,4,LHB,-0.551225,2.186311,5.6520567,0.0684536,0.3684823,0.51889
NN Gilchrist,0,RHB,-0.4898226,2.0920853,8.8002941,-0.4615984,-0.1170978,1.0412057
NN Gilchrist,0,RHB,-0.5859118,2.0898156,8.6149675,-0.3902158,-0.1352729,0.9868436
NN Gilchrist,4,RHB,-0.5646773,2.1285911,8.6558641,-0.586026,-0.6321956,1.1400234
NN Gilchrist,0,RHB,-0.6306528,2.0540711,7.5838296,-0.2772083,-0.1990662,0.6491306
NN Gilchrist,0,RHB,-0.7003938,2.098428,6.0792256,-0.3104318,-0.2431317,0.6922847
NN Gilchrist,0,RHB,-0.6530924,2.0873179,7.1602489,-0.2773086,-0.0301107,0.7972787
GA Garrett,0,LHB,-0.5834185,2.1696288,7.2636426,-0.0230393,0.3902875,0.8267158
GA Garrett,2,LHB,-0.5977394,2.179899,5.4773775,0.1631614,0.4002633,0.6692193
GA Garrett,4,LHB,-0.5594803,2.1744928,5.2135369,0.1319436,0.5098654,0.5432093
GA Garrett,0,LHB,-0.6105502,2.1596218,5.1008664,-0.0248565,0.2865808,0.5229705
GA Garrett,0,LHB,-0.5122949,2.0824666,8.8410684,-0.1069174,0.4786772,0.9230417
GA Garrett,0,LHB,-0.5781292,2.1564297,6.0671602,0.0758524,0.3181583,0.6412193
NN Gilchrist,0,RHB,-0.5495885,2.1058906,7.6386734,-0.3327023,-0.2961123,0.8505805
NN Gilchrist,0,RHB,-0.5749722,2.1266985,7.3302774,-0.3281091,0.0205724,0.9070436
NN Gilchrist,0,RHB,-0.5621464,2.0990784,7.8928389,-0.5317154,-0.6113604,0.8486079
NN Gilchrist,0,RHB,-0.6113145,2.0921691,8.6073422,-0.5693622,-0.5859495,0.9413361
NN Gilchrist,0,RHB,-0.7054729,2.1147006,6.6067305,-0.4740381,-0.4682617,0.7120231
JDM Evison,0,LHB,-0.5539767,1.9732971,5.8547416,0.0445371,0.2569084,0.666912
JDM Evison,4,LHB,-0.6983066,1.8874974,8.8430773,-0.3538341,-0.1793233,0.6412389
JDM Evison,3,LHB,-0.7368686,1.9410419,6.4287435,-0.0004721,0.412787,0.6522059
JDM Evison,0,RHB,-0.7127338,1.9637887,8.1743139,-0.4426391,-0.5621054,0.9102523
JDM Evison,0,RHB,-0.7643541,1.942957,7.0320924,-0.3147383,-0.3019865,0.5920381
JDM Evison,0,RHB,-0.7188956,1.9350935,6.6653059,-0.2730507,-0.089126,0.5594244
JDM Evison,0,RHB,-0.786282,1.9120161,8.249215,-0.524765,-0.3111494,0.8022215
NN Gilchrist,0,LHB,-0.4579124,2.0913253,6.0767579,0.0676748,0.4841959,0.7310562
NN Gilchrist,0,LHB,-0.4635787,2.0622276,6.8760938,-0.0320003,0.4000717,0.7720296
NN Gilchrist,1,LHB,-0.506158,2.1001057,7.7534572,-0.0522104,0.2125691,0.8526017
NN Gilchrist,2,RHB,-0.6210675,2.0835818,6.1180271,-0.2158706,0.0219372,0.5652301
NN Gilchrist,0,RHB,-0.6926584,2.1188858,5.4324003,-0.5231975,-0.6033723,0.3995254
JDM Evison,2,LHB,-0.6614805,1.9544879,8.2524194,-0.0057383,0.5492171,0.9259355
JDM Evison,4,LHB,-0.6260777,1.9162901,7.5602095,-0.3281329,-0.4058927,0.4744562
JDM Evison,0,LHB,-0.7260789,1.9377125,6.9609364,0.0676261,0.4166099,0.7586871
JDM Evison,0,LHB,-0.6897625,1.9051735,8.514531,-0.1021435,0.2776084,0.8030865
JDM Evison,0,LHB,-0.7084579,1.9187621,8.5114706,-0.1682186,0.3264944,1.0603754
JDM Evison,0,LHB,-0.7834133,1.930023,6.6232264,-0.1098865,0.2329554,0.7184968
NN Gilchrist,0,RHB,-0.6675334,2.0959535,7.5732272,-0.3111494,-0.0309095,1.0490773
NN Gilchrist,0,RHB,-0.5655853,2.0895666,8.5925861,-0.3555423,0.0224827,1.1941193
NN Gilchrist,0,RHB,-0.6601756,2.1021023,6.8272633,-0.2895687,-0.0419518,0.6707359
JDM Evison,0,LHB,-0.6753288,1.9397984,9.0572298,-0.0895133,0.2417011,0.9699662
JDM Evison,0,LHB,-0.6306737,1.9218083,7.9424551,-0.1151158,0.0448667,0.682486
JDM Evison,0,LHB,-0.7015031,1.8862153,7.2413697,-0.0721115,0.2818543,0.6822803
GA Garrett,0,RHB,-0.5868007,2.1826958,6.1592885,-0.4047684,-0.1737314,0.5986314
GA Garrett,0,RHB,-0.655714,2.1774321,6.1992778,-0.3460856,-0.0472959,0.6700047
GA Garrett,0,RHB,-0.581024,2.1678454,6.5401936,-0.3283159,-0.2081528,0.7742155
GA Garrett,0,RHB,-0.5922304,2.1850003,5.725279,-0.3696046,-0.5797864,0.7132912
GA Garrett,0,RHB,-0.5759773,2.1724205,7.5104143,-0.395205,-0.2826792,0.8499569
GA Garrett,0,RHB,-0.570004,2.1298422,7.0351924,-0.1957981,0.0688585,0.7087709
A Jordan,0,LHB,0.6512127,2.0831035,8.4421871,0.0323158,-0.0397497,1.0802871
A Jordan,0,LHB,0.6125598,2.0683395,8.3689736,0.5646178,0.7888251,0.9356468
A Jordan,0,LHB,0.7418134,1.9852263,8.3160208,0.3178918,0.1522088,0.8786246
A Jordan,1,LHB,0.790304,2.0888264,5.957032,0.3274805,0.2667681,0.7762743
GA Garrett,2,LHB,-0.505375,2.222711,5.5238877,-0.1768806,-0.1041145,0.5566948
GA Garrett,1,LHB,-0.4414706,2.1747435,7.1209866,-0.153106,0.1546549,0.9930611
GA Garrett,0,RHB,-0.5826919,2.1743965,5.5624168,-0.2526675,-0.0806533,0.7122434
GA Garrett,0,RHB,-0.5507998,2.1149091,8.3515579,-0.3879375,-0.2124159,0.9885212
GA Garrett,4,RHB,-0.549463,2.1411422,7.8409857,-0.5092734,-0.4535956,0.9367831
GA Garrett,0,RHB,-0.5295887,2.1899277,6.5843707,-0.1552447,0.3194557,0.7814375
A Jordan,0,LHB,0.7836233,2.0634738,7.3454864,0.3670839,0.3704153,0.8529353
A Jordan,0,LHB,0.7428796,2.0667751,7.5469201,0.3907127,0.3055929,0.8374004
A Jordan,0,LHB,0.7403337,2.016187,7.3753318,0.770491,1.0297169,0.7766766
A Jordan,0,LHB,0.7293805,2.0911872,6.7064553,0.4450702,0.6607927,0.7220475
A Jordan,0,LHB,0.7715541,2.0622611,7.282716,0.4952486,0.6214133,0.6886466
A Jordan,0,LHB,0.5602907,2.0857267,5.8443819,0.4644808,0.5752276,0.8149787
GA Garrett,0,RHB,-0.5546411,2.1767249,6.9372119,-0.2656115,-0.2084661,0.8596354
